"THREAD#","SEQUENCE#","FIRST_CHANGE#","FIRST_TIME","NEXT_TIME"
1,13811,4121807054277,2025-05-17 00:44:46.000,2025-05-17 03:43:16.000
1,13812,4121807081991,2025-05-17 03:43:16.000,2025-05-17 06:00:33.000
1,13813,4121807107273,2025-05-17 06:00:33.000,2025-05-17 07:43:12.000
1,13814,4121807125560,2025-05-17 07:43:12.000,2025-05-17 10:02:21.000
1,13815,4121807150351,2025-05-17 10:02:21.000,2025-05-17 11:43:12.000
1,13816,4121807165356,2025-05-17 11:43:12.000,2025-05-17 14:02:27.000
1,13817,4121807189943,2025-05-17 14:02:27.000,2025-05-17 15:43:11.000
1,13818,4121807205787,2025-05-17 15:43:11.000,2025-05-17 18:02:37.000
1,13819,4121807229472,2025-05-17 18:02:37.000,2025-05-17 19:22:32.000
1,13820,4121807244747,2025-05-17 19:22:32.000,2025-05-17 19:43:13.000
1,13821,4121807248982,2025-05-17 19:43:13.000,2025-05-17 22:02:58.000
1,13822,4121807272892,2025-05-17 22:02:58.000,2025-05-17 22:03:21.000
1,13823,4121807276787,2025-05-17 22:03:21.000,2025-05-17 22:03:28.000
1,13824,4121807278528,2025-05-17 22:03:28.000,2025-05-17 23:43:10.000
1,13825,4121807293373,2025-05-17 23:43:10.000,2025-05-18 00:43:16.000
1,13826,4121807302525,2025-05-18 00:43:16.000,2025-05-18 00:44:45.000
1,13827,4121807302836,2025-05-18 00:44:45.000,2025-05-18 03:43:11.000
1,13828,4121807331737,2025-05-18 03:43:11.000,2025-05-18 06:00:41.000
1,13829,4121807356864,2025-05-18 06:00:41.000,2025-05-18 07:43:09.000
1,13830,4121807374955,2025-05-18 07:43:09.000,2025-05-18 10:03:35.000
1,13831,4121807399922,2025-05-18 10:03:35.000,2025-05-18 11:43:12.000
1,13832,4121807414825,2025-05-18 11:43:12.000,2025-05-18 15:00:21.000
1,13833,4121807447770,2025-05-18 15:00:21.000,2025-05-18 15:43:12.000
1,13834,4121807454190,2025-05-18 15:43:12.000,2025-05-18 18:04:00.000
1,13835,4121807478237,2025-05-18 18:04:00.000,2025-05-18 19:23:57.000
1,13836,4121807493828,2025-05-18 19:23:57.000,2025-05-18 19:23:58.000
1,13837,4121807493993,2025-05-18 19:23:58.000,2025-05-18 19:43:12.000
1,13838,4121807498055,2025-05-18 19:43:12.000,2025-05-18 22:04:15.000
1,13839,4121807521972,2025-05-18 22:04:15.000,2025-05-18 22:04:31.000
1,13840,4121807526476,2025-05-18 22:04:31.000,2025-05-18 23:43:11.000
1,13841,4121807541709,2025-05-18 23:43:11.000,2025-05-19 00:43:14.000
1,13842,4121807550957,2025-05-19 00:43:14.000,2025-05-19 00:44:44.000
1,13843,4121807551268,2025-05-19 00:44:44.000,2025-05-19 03:43:14.000
1,13844,4121807578222,2025-05-19 03:43:14.000,2025-05-19 07:43:11.000
1,13845,4121807613557,2025-05-19 07:43:11.000,2025-05-19 11:43:11.000
1,13846,4121807648526,2025-05-19 11:43:11.000,2025-05-19 15:43:11.000
1,13847,4121807683400,2025-05-19 15:43:11.000,2025-05-19 19:25:20.000
1,13848,4121807716716,2025-05-19 19:25:20.000,2025-05-19 19:25:22.000
1,13849,4121807717518,2025-05-19 19:25:22.000,2025-05-19 19:43:10.000
1,13850,4121807720611,2025-05-19 19:43:10.000,2025-05-19 22:00:31.000
1,13851,4121807746229,2025-05-19 22:00:31.000,2025-05-19 22:01:24.000
1,13852,4121807751217,2025-05-19 22:01:24.000,2025-05-19 22:01:35.000
1,13853,4121807752609,2025-05-19 22:01:35.000,2025-05-19 23:43:12.000
1,13854,4121807768674,2025-05-19 23:43:12.000,2025-05-20 00:43:16.000
1,13855,4121807777971,2025-05-20 00:43:16.000,2025-05-20 00:44:40.000
1,13856,4121807778283,2025-05-20 00:44:40.000,2025-05-20 03:43:13.000
1,13857,4121807805459,2025-05-20 03:43:13.000,2025-05-20 07:12:55.000
1,13858,4121807836455,2025-05-20 07:12:55.000,2025-05-20 07:43:14.000
1,13859,4121807840680,2025-05-20 07:43:14.000,2025-05-20 11:43:12.000
1,13860,4121807875750,2025-05-20 11:43:12.000,2025-05-20 15:43:12.000
1,13861,4121807911051,2025-05-20 15:43:12.000,2025-05-20 19:12:58.000
1,13862,4121807941915,2025-05-20 19:12:58.000,2025-05-20 19:26:45.000
1,13863,4121807944523,2025-05-20 19:26:45.000,2025-05-20 19:43:12.000
1,13864,4121807948112,2025-05-20 19:43:12.000,2025-05-20 22:00:35.000
1,13865,4121807972896,2025-05-20 22:00:35.000,2025-05-20 22:01:24.000
1,13866,4121807978862,2025-05-20 22:01:24.000,2025-05-20 23:43:11.000
1,13867,4121807996754,2025-05-20 23:43:11.000,2025-05-21 00:43:12.000
1,13868,4121808005893,2025-05-21 00:43:12.000,2025-05-21 00:44:30.000
1,13869,4121808006159,2025-05-21 00:44:30.000,2025-05-21 03:43:12.000
1,13870,4121808033282,2025-05-21 03:43:12.000,2025-05-21 07:13:00.000
1,13871,4121808064061,2025-05-21 07:13:00.000,2025-05-21 07:43:12.000
1,13872,4121808068298,2025-05-21 07:43:12.000,2025-05-21 11:43:14.000
1,13873,4121808103011,2025-05-21 11:43:14.000,2025-05-21 15:43:11.000
1,13874,4121808137707,2025-05-21 15:43:11.000,2025-05-21 19:13:02.000
1,13875,4121808168290,2025-05-21 19:13:02.000,2025-05-21 19:28:00.000
1,13876,4121808171056,2025-05-21 19:28:00.000,2025-05-21 19:43:10.000
1,13877,4121808174437,2025-05-21 19:43:10.000,2025-05-21 22:00:31.000
1,13878,4121808199151,2025-05-21 22:00:31.000,2025-05-21 22:01:17.000
1,13879,4121808202900,2025-05-21 22:01:17.000,2025-05-21 23:43:10.000
1,13880,4121808223326,2025-05-21 23:43:10.000,2025-05-22 00:43:14.000
1,13881,4121808232502,2025-05-22 00:43:14.000,2025-05-22 00:44:49.000
1,13882,4121808232892,2025-05-22 00:44:49.000,2025-05-22 03:43:12.000
1,13883,4121808259831,2025-05-22 03:43:12.000,2025-05-22 07:43:10.000
1,13884,4121808295298,2025-05-22 07:43:10.000,2025-05-22 10:58:38.000
1,13885,4121808324214,2025-05-22 10:58:38.000,2025-05-22 11:03:03.000
1,13886,4121808325402,2025-05-22 11:03:03.000,2025-05-22 11:43:12.000
1,13887,4121808331395,2025-05-22 11:43:12.000,2025-05-22 15:43:10.000
1,13888,4121808366182,2025-05-22 15:43:10.000,2025-05-22 19:29:20.000
1,13889,4121808399863,2025-05-22 19:29:20.000,2025-05-22 19:43:12.000
1,13890,4121808403103,2025-05-22 19:43:12.000,2025-05-22 22:00:28.000
1,13891,4121808428318,2025-05-22 22:00:28.000,2025-05-22 22:01:07.000
1,13892,4121808432851,2025-05-22 22:01:07.000,2025-05-22 23:43:13.000
1,13893,4121808450855,2025-05-22 23:43:13.000,2025-05-23 00:43:13.000
1,13894,4121808459918,2025-05-23 00:43:13.000,2025-05-23 00:44:45.000
1,13895,4121808460297,2025-05-23 00:44:45.000,2025-05-23 03:43:12.000
1,13896,4121808487514,2025-05-23 03:43:12.000,2025-05-23 07:43:11.000
1,13897,4121808522558,2025-05-23 07:43:11.000,2025-05-23 11:43:13.000
1,13898,4121808557463,2025-05-23 11:43:13.000,2025-05-23 15:43:12.000
1,13899,4121808592087,2025-05-23 15:43:12.000,2025-05-23 19:00:43.000
1,13900,4121808621475,2025-05-23 19:00:43.000,2025-05-23 19:43:10.000
1,13901,4121808628437,2025-05-23 19:43:10.000,2025-05-23 22:00:24.000
1,13902,4121808654061,2025-05-23 22:00:24.000,2025-05-23 22:01:04.000
1,13903,4121808660061,2025-05-23 22:01:04.000,2025-05-23 22:01:10.000
1,13904,4121808661206,2025-05-23 22:01:10.000,2025-05-23 23:43:11.000
1,13905,4121808676337,2025-05-23 23:43:11.000,2025-05-24 00:43:15.000
1,13906,4121808685389,2025-05-24 00:43:15.000,2025-05-24 00:44:49.000
1,13907,4121808685706,2025-05-24 00:44:49.000,2025-05-24 03:43:10.000
1,13908,4121808712859,2025-05-24 03:43:10.000,2025-05-24 06:00:43.000
1,13909,4121808738596,2025-05-24 06:00:43.000,2025-05-24 07:43:11.000
1,13910,4121808755721,2025-05-24 07:43:11.000,2025-05-24 10:07:35.000
1,13911,4121808781852,2025-05-24 10:07:35.000,2025-05-24 11:43:11.000
1,13912,4121808795861,2025-05-24 11:43:11.000,2025-05-24 14:21:36.000
1,13913,4121808824133,2025-05-24 14:21:36.000,2025-05-24 15:43:12.000
1,13914,4121808836168,2025-05-24 15:43:12.000,2025-05-24 18:02:10.000
1,13915,4121808860054,2025-05-24 18:02:10.000,2025-05-24 19:02:04.000
1,13916,4121808872696,2025-05-24 19:02:04.000,2025-05-24 19:02:05.000
1,13917,4121808872864,2025-05-24 19:02:05.000,2025-05-24 19:43:13.000
1,13918,4121808879886,2025-05-24 19:43:13.000,2025-05-24 22:02:26.000
1,13919,4121808904267,2025-05-24 22:02:26.000,2025-05-24 22:02:37.000
1,13920,4121808908493,2025-05-24 22:02:37.000,2025-05-24 23:30:00.000
1,13921,4121808921711,2025-05-24 23:30:00.000,2025-05-24 23:43:14.000
1,13922,4121808923572,2025-05-24 23:43:14.000,2025-05-25 00:43:18.000
1,13923,4121808932689,2025-05-25 00:43:18.000,2025-05-25 00:44:36.000
1,13924,4121808932969,2025-05-25 00:44:36.000,2025-05-25 03:43:12.000
1,13925,4121808961755,2025-05-25 03:43:12.000,2025-05-25 06:00:28.000
1,13926,4121808987611,2025-05-25 06:00:28.000,2025-05-25 07:43:10.000
1,13927,4121809005436,2025-05-25 07:43:10.000,2025-05-25 10:47:58.000
1,13928,4121809037051,2025-05-25 10:47:58.000,2025-05-25 11:43:11.000
1,13929,4121809045229,2025-05-25 11:43:11.000,2025-05-25 14:33:36.000
1,13930,4121809074799,2025-05-25 14:33:36.000,2025-05-25 15:43:12.000
1,13931,4121809085083,2025-05-25 15:43:12.000,2025-05-25 18:03:29.000
1,13932,4121809109303,2025-05-25 18:03:29.000,2025-05-25 19:03:24.000
1,13933,4121809121808,2025-05-25 19:03:24.000,2025-05-25 19:03:25.000
1,13934,4121809122253,2025-05-25 19:03:25.000,2025-05-25 19:43:12.000
1,13935,4121809128836,2025-05-25 19:43:12.000,2025-05-25 22:03:47.000
1,13936,4121809153625,2025-05-25 22:03:47.000,2025-05-25 22:03:59.000
1,13937,4121809158069,2025-05-25 22:03:59.000,2025-05-25 23:43:12.000
1,13938,4121809172754,2025-05-25 23:43:12.000,2025-05-26 00:43:13.000
1,13939,4121809181940,2025-05-26 00:43:13.000,2025-05-26 00:44:33.000
1,13940,4121809182213,2025-05-26 00:44:33.000,2025-05-26 03:43:11.000
1,13941,4121809209052,2025-05-26 03:43:11.000,2025-05-26 07:43:12.000
1,13942,4121809244259,2025-05-26 07:43:12.000,2025-05-26 11:43:11.000
1,13943,4121809279384,2025-05-26 11:43:11.000,2025-05-26 15:43:11.000
1,13944,4121809314290,2025-05-26 15:43:11.000,2025-05-26 19:43:15.000
1,13945,4121809349297,2025-05-26 19:43:15.000,2025-05-26 22:00:33.000
1,13946,4121809374113,2025-05-26 22:00:33.000,2025-05-26 22:01:14.000
1,13947,4121809379049,2025-05-26 22:01:14.000,2025-05-26 22:04:56.000
1,13948,4121809380619,2025-05-26 22:04:56.000,2025-05-26 22:04:59.000
1,13949,4121809381553,2025-05-26 22:04:59.000,2025-05-26 23:43:10.000
1,13950,4121809396739,2025-05-26 23:43:10.000,2025-05-27 00:43:13.000
1,13951,4121809405888,2025-05-27 00:43:13.000,2025-05-27 00:44:30.000
1,13952,4121809406152,2025-05-27 00:44:30.000,2025-05-27 02:05:00.000
1,13953,4121809419325,2025-05-27 02:05:00.000,2025-05-27 02:05:52.000
1,13954,4121809420036,2025-05-27 02:05:52.000,2025-05-27 02:06:45.000
1,13955,4121809420304,2025-05-27 02:06:45.000,2025-05-27 02:12:12.000
1,13956,4121809421357,2025-05-27 02:12:12.000,2025-05-27 02:26:18.000
1,13957,4121809423545,2025-05-27 02:26:18.000,2025-05-27 03:43:13.000
1,13958,4121809435215,2025-05-27 03:43:13.000,2025-05-27 07:13:39.000
1,13959,4121809466754,2025-05-27 07:13:39.000,2025-05-27 07:43:13.000
1,13960,4121809470882,2025-05-27 07:43:13.000,2025-05-27 11:43:12.000
1,13961,4121809506048,2025-05-27 11:43:12.000,2025-05-27 15:26:58.000
1,13962,4121809538787,2025-05-27 15:26:58.000,2025-05-27 15:43:11.000
1,13963,4121809541031,2025-05-27 15:43:11.000,2025-05-27 19:13:41.000
1,13964,4121809571899,2025-05-27 19:13:41.000,2025-05-27 19:43:11.000
1,13965,4121809576009,2025-05-27 19:43:11.000,2025-05-27 22:00:34.000
1,13966,4121809600738,2025-05-27 22:00:34.000,2025-05-27 22:01:19.000
1,13967,4121809604501,2025-05-27 22:01:19.000,2025-05-27 22:06:21.000
1,13968,4121809608665,2025-05-27 22:06:21.000,2025-05-27 23:43:13.000
1,13969,4121809624881,2025-05-27 23:43:13.000,2025-05-28 00:43:12.000
1,13970,4121809634061,2025-05-28 00:43:12.000,2025-05-28 00:44:43.000
1,13971,4121809634367,2025-05-28 00:44:43.000,2025-05-28 03:43:14.000
1,13972,4121809661514,2025-05-28 03:43:14.000,2025-05-28 07:13:46.000
1,13973,4121809692759,2025-05-28 07:13:46.000,2025-05-28 07:43:13.000
1,13974,4121809696898,2025-05-28 07:43:13.000,2025-05-28 11:43:10.000
1,13975,4121809731822,2025-05-28 11:43:10.000,2025-05-28 15:00:54.000
1,13976,4121809760550,2025-05-28 15:00:54.000,2025-05-28 15:43:11.000
1,13977,4121809766658,2025-05-28 15:43:11.000,2025-05-28 19:13:48.000
1,13978,4121809797622,2025-05-28 19:13:48.000,2025-05-28 19:43:14.000
1,13979,4121809801746,2025-05-28 19:43:14.000,2025-05-28 22:00:31.000
1,13980,4121809827245,2025-05-28 22:00:31.000,2025-05-28 22:01:11.000
1,13981,4121809830360,2025-05-28 22:01:11.000,2025-05-28 22:07:37.000
1,13982,4121809835044,2025-05-28 22:07:37.000,2025-05-28 23:43:11.000
1,13983,4121809850950,2025-05-28 23:43:11.000,2025-05-29 00:43:15.000
1,13984,4121809860052,2025-05-29 00:43:15.000,2025-05-29 00:44:42.000
1,13985,4121809860359,2025-05-29 00:44:42.000,2025-05-29 03:43:12.000
1,13986,4121809888004,2025-05-29 03:43:12.000,2025-05-29 07:43:12.000
1,13987,4121809923234,2025-05-29 07:43:12.000,2025-05-29 11:43:11.000
1,13988,4121809958338,2025-05-29 11:43:11.000,2025-05-29 15:43:12.000
1,13989,4121809993176,2025-05-29 15:43:12.000,2025-05-29 19:43:41.000
1,13990,4121810028262,2025-05-29 19:43:41.000,2025-05-29 22:00:30.000
1,13991,4121810053493,2025-05-29 22:00:30.000,2025-05-29 22:01:10.000
1,13992,4121810057185,2025-05-29 22:01:10.000,2025-05-29 22:01:19.000
1,13993,4121810059535,2025-05-29 22:01:19.000,2025-05-29 22:08:52.000
1,13994,4121810061586,2025-05-29 22:08:52.000,2025-05-29 23:43:43.000
1,13995,4121810077264,2025-05-29 23:43:43.000,2025-05-30 00:43:14.000
1,13996,4121810086391,2025-05-30 00:43:14.000,2025-05-30 00:44:29.000
1,13997,4121810086652,2025-05-30 00:44:29.000,2025-05-30 03:43:13.000
1,13998,4121810113722,2025-05-30 03:43:13.000,2025-05-30 07:43:10.000
1,13999,4121810148955,2025-05-30 07:43:10.000,2025-05-30 11:43:11.000
1,14000,4121810183833,2025-05-30 11:43:11.000,2025-05-30 15:43:11.000
1,14001,4121810218971,2025-05-30 15:43:11.000,2025-05-30 19:43:12.000
1,14002,4121810253960,2025-05-30 19:43:12.000,2025-05-30 22:00:33.000
1,14003,4121810278471,2025-05-30 22:00:33.000,2025-05-30 22:01:20.000
1,14004,4121810283797,2025-05-30 22:01:20.000,2025-05-30 22:10:01.000
1,14005,4121810286825,2025-05-30 22:10:01.000,2025-05-30 22:10:02.000
1,14006,4121810287327,2025-05-30 22:10:02.000,2025-05-30 23:43:14.000
1,14007,4121810302945,2025-05-30 23:43:14.000,2025-05-31 00:43:17.000
1,14008,4121810312107,2025-05-31 00:43:17.000,2025-05-31 00:44:19.000
1,14009,4121810312339,2025-05-31 00:44:19.000,2025-05-31 03:43:12.000
1,14010,4121810340009,2025-05-31 03:43:12.000,2025-05-31 06:00:26.000
1,14011,4121810365536,2025-05-31 06:00:26.000,2025-05-31 06:01:01.000
1,14012,4121810368548,2025-05-31 06:01:01.000,2025-05-31 07:43:11.000
1,14013,4121810386887,2025-05-31 07:43:11.000,2025-05-31 10:00:53.000
1,14014,4121810411409,2025-05-31 10:00:53.000,2025-05-31 11:43:13.000
1,14015,4121810426999,2025-05-31 11:43:13.000,2025-05-31 15:00:32.000
1,14016,4121810460158,2025-05-31 15:00:32.000,2025-05-31 15:43:13.000
1,14017,4121810466503,2025-05-31 15:43:13.000,2025-05-31 18:01:10.000
1,14018,4121810490585,2025-05-31 18:01:10.000,2025-05-31 19:11:06.000
1,14019,4121810502319,2025-05-31 19:11:06.000,2025-05-31 19:43:11.000
1,14020,4121810507880,2025-05-31 19:43:11.000,2025-05-31 22:01:25.000
1,14021,4121810531610,2025-05-31 22:01:25.000,2025-05-31 22:01:41.000
1,14022,4121810535353,2025-05-31 22:01:41.000,2025-05-31 23:43:12.000
1,14023,4121810550583,2025-05-31 23:43:12.000,2025-06-01 00:43:15.000
1,14024,4121810559732,2025-06-01 00:43:15.000,2025-06-01 00:44:38.000
1,14025,4121810560029,2025-06-01 00:44:38.000,2025-06-01 03:43:13.000
1,14026,4121810589116,2025-06-01 03:43:13.000,2025-06-01 06:00:27.000
1,14027,4121810615856,2025-06-01 06:00:27.000,2025-06-01 07:43:10.000
1,14028,4121810632666,2025-06-01 07:43:10.000,2025-06-01 10:02:02.000
1,14029,4121810657137,2025-06-01 10:02:02.000,2025-06-01 11:43:12.000
1,14030,4121810673027,2025-06-01 11:43:12.000,2025-06-01 14:57:36.000
1,14031,4121810705432,2025-06-01 14:57:36.000,2025-06-01 15:43:12.000
1,14032,4121810712255,2025-06-01 15:43:12.000,2025-06-01 18:02:24.000
1,14033,4121810736207,2025-06-01 18:02:24.000,2025-06-01 19:12:19.000
1,14034,4121810747968,2025-06-01 19:12:19.000,2025-06-01 19:43:13.000
1,14035,4121810753983,2025-06-01 19:43:13.000,2025-06-01 22:02:40.000
1,14036,4121810778046,2025-06-01 22:02:40.000,2025-06-01 22:02:54.000
1,14037,4121810783365,2025-06-01 22:02:54.000,2025-06-01 22:02:58.000
1,14038,4121810784555,2025-06-01 22:02:58.000,2025-06-01 23:43:11.000
1,14039,4121810799429,2025-06-01 23:43:11.000,2025-06-02 00:43:14.000
1,14040,4121810808658,2025-06-02 00:43:14.000,2025-06-02 00:44:41.000
1,14041,4121810808961,2025-06-02 00:44:41.000,2025-06-02 03:43:09.000
1,14042,4121810835717,2025-06-02 03:43:09.000,2025-06-02 07:43:10.000
1,14043,4121810870849,2025-06-02 07:43:10.000,2025-06-02 11:43:11.000
1,14044,4121810905781,2025-06-02 11:43:11.000,2025-06-02 15:43:13.000
1,14045,4121810940300,2025-06-02 15:43:13.000,2025-06-02 19:13:34.000
1,14046,4131820835358,2025-06-02 19:13:34.000,2025-06-02 19:13:35.000
1,14047,4131820836001,2025-06-02 19:13:35.000,2025-06-02 19:43:11.000
1,14048,4131820841144,2025-06-02 19:43:11.000,2025-06-02 22:00:28.000
1,14049,4131820865877,2025-06-02 22:00:28.000,2025-06-02 22:01:09.000
1,14050,4131820870987,2025-06-02 22:01:09.000,2025-06-02 22:01:19.000
1,14051,4131820873836,2025-06-02 22:01:19.000,2025-06-02 23:43:10.000
1,14052,4131820889383,2025-06-02 23:43:10.000,2025-06-03 00:43:16.000
1,14053,4131820898520,2025-06-03 00:43:16.000,2025-06-03 00:44:37.000
1,14054,4131820898867,2025-06-03 00:44:37.000,2025-06-03 03:43:13.000
1,14055,4131820925793,2025-06-03 03:43:13.000,2025-06-03 07:14:12.000
1,14056,4131820956572,2025-06-03 07:14:12.000,2025-06-03 07:43:12.000
1,14057,4131820960882,2025-06-03 07:43:12.000,2025-06-03 11:43:13.000
1,14058,4131820995807,2025-06-03 11:43:13.000,2025-06-03 13:08:18.000
1,14059,4131821008882,2025-06-03 13:08:18.000,2025-06-03 13:18:18.000
1,14060,4131821010937,2025-06-03 13:18:18.000,2025-06-03 13:30:19.000
1,14061,4131821012788,2025-06-03 13:30:19.000,2025-06-03 13:43:19.000
1,14062,4131821014668,2025-06-03 13:43:19.000,2025-06-03 13:57:18.000
1,14063,4131821016738,2025-06-03 13:57:18.000,2025-06-03 14:09:18.000
1,14064,4131821018877,2025-06-03 14:09:18.000,2025-06-03 14:22:18.000
1,14065,4131821021015,2025-06-03 14:22:18.000,2025-06-03 14:34:52.000
1,14066,4131821022893,2025-06-03 14:34:52.000,2025-06-03 14:48:25.000
1,14067,4131821025434,2025-06-03 14:48:25.000,2025-06-03 14:59:25.000
1,14068,4131821027739,2025-06-03 14:59:25.000,2025-06-03 15:09:25.000
1,14069,4131821030276,2025-06-03 15:09:25.000,2025-06-03 15:21:25.000
1,14070,4131821033027,2025-06-03 15:21:25.000,2025-06-03 15:34:25.000
1,14071,4131821035798,2025-06-03 15:34:25.000,2025-06-03 15:43:10.000
1,14072,4131821037672,2025-06-03 15:43:10.000,2025-06-03 17:52:37.000
1,14073,4131821057335,2025-06-03 17:52:37.000,2025-06-03 19:14:15.000
1,14074,4131821069353,2025-06-03 19:14:15.000,2025-06-03 19:14:54.000
1,14075,4131821069611,2025-06-03 19:14:54.000,2025-06-03 19:43:13.000
1,14076,4131821075120,2025-06-03 19:43:13.000,2025-06-03 22:00:38.000
1,14077,4131821100966,2025-06-03 22:00:38.000,2025-06-03 22:01:40.000
1,14078,4131821105734,2025-06-03 22:01:40.000,2025-06-03 23:43:12.000
1,14079,4131821122505,2025-06-03 23:43:12.000,2025-06-04 00:43:16.000
1,14080,4131821131652,2025-06-04 00:43:16.000,2025-06-04 00:44:54.000
1,14081,4131821131975,2025-06-04 00:44:54.000,2025-06-04 03:43:10.000
1,14082,4131821159097,2025-06-04 03:43:10.000,2025-06-04 07:43:11.000
1,14083,4131821194226,2025-06-04 07:43:11.000,2025-06-04 11:43:14.000
1,14084,4131821229132,2025-06-04 11:43:14.000,2025-06-04 15:10:01.000
1,14085,4131821259257,2025-06-04 15:10:01.000,2025-06-04 15:43:12.000
1,14086,4131821263760,2025-06-04 15:43:12.000,2025-06-04 19:14:20.000
1,14087,4131821294694,2025-06-04 19:14:20.000,2025-06-04 19:16:25.000
1,14088,4131821295728,2025-06-04 19:16:25.000,2025-06-04 19:43:14.000
1,14089,4131821300653,2025-06-04 19:43:14.000,2025-06-04 22:00:30.000
1,14090,4131821326377,2025-06-04 22:00:30.000,2025-06-04 22:01:44.000
1,14091,4131821329968,2025-06-04 22:01:44.000,2025-06-04 23:43:11.000
1,14092,4131821348214,2025-06-04 23:43:11.000,2025-06-05 00:43:17.000
1,14093,4131821357323,2025-06-05 00:43:17.000,2025-06-05 00:44:56.000
1,14094,4131821357652,2025-06-05 00:44:56.000,2025-06-05 03:43:11.000
1,14095,4131821384407,2025-06-05 03:43:11.000,2025-06-05 07:43:10.000
1,14096,4131821419420,2025-06-05 07:43:10.000,2025-06-05 11:43:11.000
1,14097,4131821454039,2025-06-05 11:43:11.000,2025-06-05 15:43:11.000
1,14098,4131821488748,2025-06-05 15:43:11.000,2025-06-05 19:17:49.000
1,14099,4131821520627,2025-06-05 19:17:49.000,2025-06-05 19:43:11.000
1,14100,4131821525399,2025-06-05 19:43:11.000,2025-06-05 22:00:34.000
1,14101,4131821550873,2025-06-05 22:00:34.000,2025-06-05 22:01:21.000
1,14102,4131821554759,2025-06-05 22:01:21.000,2025-06-05 22:01:40.000
1,14103,4131821558503,2025-06-05 22:01:40.000,2025-06-05 23:43:12.000
1,14104,4131821573538,2025-06-05 23:43:12.000,2025-06-06 00:43:19.000
1,14105,4131821582605,2025-06-06 00:43:19.000,2025-06-06 00:44:51.000
1,14106,4131821582915,2025-06-06 00:44:51.000,2025-06-06 03:43:13.000
1,14107,4131821609483,2025-06-06 03:43:13.000,2025-06-06 07:43:12.000
1,14108,4131821644221,2025-06-06 07:43:12.000,2025-06-06 11:43:10.000
1,14109,4131821678679,2025-06-06 11:43:10.000,2025-06-06 15:43:13.000
1,14110,4136418578683,2025-06-06 15:43:13.000,2025-06-06 19:19:16.000
1,14111,4136418612114,2025-06-06 19:19:16.000,2025-06-06 19:19:17.000
1,14112,4136418612270,2025-06-06 19:19:17.000,2025-06-06 19:43:12.000
1,14113,4136418616363,2025-06-06 19:43:12.000,2025-06-06 20:23:12.000
1,14114,4136418722079,2025-06-06 20:23:12.000,2025-06-06 20:37:33.000
1,14115,4136418824337,2025-06-06 20:37:33.000,2025-06-06 22:22:42.000
1,14116,4136418933769,2025-06-06 22:22:42.000,2025-06-06 22:23:29.000
1,14117,4136418939763,2025-06-06 22:23:29.000,2025-06-06 22:23:56.000
1,14118,4136418943155,2025-06-06 22:23:56.000,2025-06-06 22:24:33.000
1,14119,4136418946695,2025-06-06 22:24:33.000,2025-06-06 23:00:38.000
1,14120,4136418956078,2025-06-06 23:00:38.000,2025-06-06 23:43:10.000
1,14121,4136418962564,2025-06-06 23:43:10.000,2025-06-07 00:43:10.000
1,14122,4136418971624,2025-06-07 00:43:10.000,2025-06-07 00:44:15.000
1,14123,4136418971867,2025-06-07 00:44:15.000,2025-06-07 03:43:10.000
1,14124,4136418998118,2025-06-07 03:43:10.000,2025-06-07 06:00:07.000
1,14125,4136419021505,2025-06-07 06:00:07.000,2025-06-07 06:49:57.000
1,14126,4136419032847,2025-06-07 06:49:57.000,2025-06-07 07:43:10.000
1,14127,4136419041221,2025-06-07 07:43:10.000,2025-06-07 10:03:07.000
1,14128,4136419063884,2025-06-07 10:03:07.000,2025-06-07 11:00:08.000
1,14129,4136419074492,2025-06-07 11:00:08.000,2025-06-07 11:43:09.000
1,14130,4136419080862,2025-06-07 11:43:09.000,2025-06-07 14:03:15.000
1,14131,4136419103240,2025-06-07 14:03:15.000,2025-06-07 15:43:11.000
1,14132,4136419120261,2025-06-07 15:43:11.000,2025-06-07 18:03:26.000
1,14133,4136419143717,2025-06-07 18:03:26.000,2025-06-07 19:00:27.000
1,14134,4136419154480,2025-06-07 19:00:27.000,2025-06-07 19:23:26.000
1,14135,4136419158820,2025-06-07 19:23:26.000,2025-06-07 19:38:25.000
1,14136,4136419161535,2025-06-07 19:38:25.000,2025-06-07 19:43:09.000
1,14137,4136419162869,2025-06-07 19:43:09.000,2025-06-07 22:03:33.000
1,14138,4136419185848,2025-06-07 22:03:33.000,2025-06-07 22:03:54.000
1,14139,4136419188132,2025-06-07 22:03:54.000,2025-06-07 22:04:07.000
1,14140,4136419191414,2025-06-07 22:04:07.000,2025-06-07 23:08:33.000
1,14141,4136419202660,2025-06-07 23:08:33.000,2025-06-07 23:43:08.000
1,14142,4136419207721,2025-06-07 23:43:08.000,2025-06-08 00:43:15.000
1,14143,4136419216804,2025-06-08 00:43:15.000,2025-06-08 00:44:13.000
1,14144,4136419217032,2025-06-08 00:44:13.000,2025-06-08 03:43:12.000
1,14145,4136419244076,2025-06-08 03:43:12.000,2025-06-08 06:00:14.000
1,14146,4136419267923,2025-06-08 06:00:14.000,2025-06-08 06:00:54.000
1,14147,4136419272040,2025-06-08 06:00:54.000,2025-06-08 07:43:09.000
1,14148,4136419287440,2025-06-08 07:43:09.000,2025-06-08 10:04:01.000
1,14149,4136419310210,2025-06-08 10:04:01.000,2025-06-08 10:36:36.000
1,14150,4136419317747,2025-06-08 10:36:36.000,2025-06-08 11:43:08.000
